SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-7-2019,Single Family Residential,302 Taylor Glen Dr,Morrisville,NC,27560,291000,3,2.5,Downing Glen,1676,6098,2001,350,174,33,Sold,,,http://www.redfin.com/NC/Morrisville/302-Taylor-Glen-Dr-27560/home/41258193,TMLS,2251018,N,Y,35.8285509,-78.8346588
PAST SALE,December-11-2018,Single Family Residential,303 Mainline Station Dr,Morrisville,NC,27560,283000,3,2.5,Keystone Crossing,2083,4007,2010,528,136,30,Sold,,,http://www.redfin.com/NC/Morrisville/303-Mainline-Sta-27560/home/43610343,TMLS,2222541,N,Y,35.868383,-78.8552997
PAST SALE,September-26-2018,Townhouse,104 Meeting Hall Dr,Morrisville,NC,27560,296000,3,2.5,Town Hall Commons,1938,3484,2003,604,153,110,Sold,,,http://www.redfin.com/NC/Morrisville/104-Meeting-Hall-Dr-27560/home/41286170,TMLS,2208565,N,Y,35.841041,-78.8413389
PAST SALE,December-2-2019,Single Family Residential,609 Valley Glen Dr,Morrisville,NC,27560,283000,3,2.5,Downing Glen,1545,5662,2002,172,183,33,Sold,,,http://www.redfin.com/NC/Morrisville/609-Valley-Glen-Dr-27560/home/41259251,TMLS,2285288,N,Y,35.8279081,-78.8349528
PAST SALE,,Condo/Co-op,112 Pheasant Wood Ct #101,Morrisville,NC,27560,278000,,,,4097,,1999,,68,,,,,http://www.redfin.com/NC/Morrisville/112-Pheasant-Wood-Ct-27560/unit-101/home/41323380,,,N,Y,35.8110825,-78.8197727
PAST SALE,August-11-2017,Single Family Residential,224 Station Dr,Morrisville,NC,27560,289000,4,2.5,Keystone Crossing,2410,7274,2011,1015,120,30,Sold,,,http://www.redfin.com/NC/Morrisville/224-Station-Dr-27560/home/43612260,TMLS,2135553,N,Y,35.8676505,-78.852398
PAST SALE,June-29-2017,Single Family Residential,232 Station Dr,Morrisville,NC,27560,276100,3,2.5,Keystone Crossing,2259,5357,2011,1058,122,30,Sold,,,http://www.redfin.com/NC/Morrisville/232-Station-Dr-27560/home/43612738,TMLS,2121950,N,Y,35.8680675,-78.8519112
PAST SALE,November-8-2017,Single Family Residential,107 Roundhouse Ln,Morrisville,NC,27560,292000,4,2.5,Keystone Crossing,2402,5445,2011,926,122,30,Sold,,,http://www.redfin.com/NC/Morrisville/107-Roundhouse-Ln-27560/home/43612381,TMLS,2154630,N,Y,35.868234,-78.8540238
PAST SALE,January-19-2018,Townhouse,512 Dyersville Dr,Morrisville,NC,27560,278000,3,2.5,McCrimmon at the Park,1752,3049,2009,854,159,91,Sold,,,http://www.redfin.com/NC/Morrisville/512-Dyersville-Dr-27560/home/41329669,TMLS,2164567,N,Y,35.836151,-78.8602378
PAST SALE,June-5-2017,Townhouse,311 View Dr,Morrisville,NC,27560,299000,2,2.5,Wake,1837,2178,2016,1082,163,135,Sold,,,http://www.redfin.com/NC/Morrisville/311-View-Dr-27560/home/108685517,TMLS,2112644,N,Y,35.8144774,-78.8176095
PAST SALE,June-16-2017,Single Family Residential,510 Abbey Fields Loop,Morrisville,NC,27560,298000,3,2.5,Twin Lakes,1802,10454,2007,1071,165,70,Sold,,,http://www.redfin.com/NC/Morrisville/510-Abbey-Fields-Loop-27560/home/41311267,TMLS,2123215,N,Y,35.8284024,-78.8379515
PAST SALE,May-31-2017,Townhouse,504 Dyersville Dr,Morrisville,NC,27560,277500,3,2.5,McCrimmon at the Park,1764,2178,2009,1087,157,91,Sold,,,http://www.redfin.com/NC/Morrisville/504-Dyersville-Dr-27560/home/41329672,TMLS,2122281,N,Y,35.8362875,-78.8603483
PAST SALE,December-14-2018,Single Family Residential,801 Keystone Park Dr,Morrisville,NC,27560,280000,4,2.5,Keystone Crossing,2483,4007,2012,525,113,30,Sold,,,http://www.redfin.com/NC/Morrisville/801-Keystone-Park-Dr-27560/home/43613074,TMLS,2207932,N,Y,35.8687673,-78.8535478
PAST SALE,November-19-2018,Townhouse,451 Shakespeare Dr,Morrisville,NC,27560,278000,3,2.5,Sterling,2255,3267,2015,550,123,135,Sold,,,http://www.redfin.com/NC/Morrisville/451-Shakespeare-Dr-27560/home/43611873,TMLS,2216834,N,Y,35.889595,-78.8338738
