SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-14-2017,Single Family Residential,108 N Driver St,Durham,NC,27703,112000,2,1.0,Durham,1500,5749,1900,890,75,,Sold,,,http://www.redfin.com/NC/Durham/108-N-Driver-St-27703/home/43528186,TMLS,2162420,N,Y,35.9863519,-78.8778301
PAST SALE,,Single Family Residential,1417 Ed Cook Rd,Durham,NC,27703,145000,3,2.0,,1288,30797,2000,,113,,,,,http://www.redfin.com/NC/Durham/1417-Ed-Cook-Rd-27703/home/43589197,,,N,Y,35.9526231,-78.8732863
PAST SALE,June-29-2017,Single Family Residential,3002 Nantuckett Ave,Durham,NC,27703,143000,3,2.0,Cedar Hills,1320,10890,1958,1058,108,,Sold,,,http://www.redfin.com/NC/Durham/3002-Nantuckett-Ave-27703/home/43601466,TMLS,2127426,N,Y,35.9768782,-78.8470012
PAST SALE,,Single Family Residential,418 N Driver St,Durham,NC,27703,145000,3,2.0,,3060,12371,1930,,47,,,,,http://www.redfin.com/NC/Durham/418-N-Driver-St-27703/home/43527809,,,N,Y,35.9902514,-78.8782104
PAST SALE,,Single Family Residential,1800 Fletchers Chapel Rd,Durham,NC,27703,130000,3,1.5,,1248,20212,1965,,104,,,,,http://www.redfin.com/NC/Durham/1800-Fletchers-Chapel-Rd-27703/home/43567679,,,N,Y,36.0082239,-78.8007645
PAST SALE,October-12-2017,Single Family Residential,402 Quartz Dr,Durham,NC,27703,145000,3,2.0,Stone Hill Estates,1106,7492,1997,953,131,12,Sold,,,http://www.redfin.com/NC/Durham/402-Quartz-Dr-27703/home/43563159,TMLS,2143460,N,Y,35.9875844,-78.8219166
PAST SALE,November-17-2017,Single Family Residential,3422 Freeman Rd,Durham,NC,27703,145000,3,2.0,Greysons Green,1243,10018,1987,917,117,,Sold,,,http://www.redfin.com/NC/Durham/3422-Freeman-Rd-27703/home/43564963,TMLS,2154909,N,Y,35.9971284,-78.8268917
PAST SALE,June-9-2017,Single Family Residential,118 Knightwood Dr,Durham,NC,27703,139000,3,2.0,Ridgefield,1120,5706,2005,1078,124,18,Sold,,,http://www.redfin.com/NC/Durham/118-Knightwood-Dr-27703/home/43598444,TMLS,2126324,N,Y,36.0052175,-78.8076239
PAST SALE,September-22-2017,Single Family Residential,201 Cloverdale Dr,Durham,NC,27703-3054,136000,3,2.0,Ridgewood,1254,8537,1999,973,108,10,Sold,,,http://www.redfin.com/NC/Durham/201-Cloverdale-Dr-27703/home/43566233,TMLS,2148446,N,Y,35.9973937,-78.8110314
PAST SALE,September-18-2017,Single Family Residential,5 Thebes Pl,Durham,NC,27703-3679,142000,3,2.0,Greysons Green,1233,12893,1994,977,115,31,Sold,,,http://www.redfin.com/NC/Durham/5-Thebes-Pl-27703/home/43564200,TMLS,2145270,N,Y,35.9959152,-78.8301461
PAST SALE,October-18-2017,Townhouse,3105 Ivey Wood Ln,Durham,NC,27703,118000,2,1.5,Amberlynn Valley,1150,1045,2005,947,103,82,Sold,,,http://www.redfin.com/NC/Durham/3105-Ivy-Wood-Ln-27703/home/43605282,TMLS,2148845,N,Y,35.9715227,-78.8466584
PAST SALE,July-7-2017,Single Family Residential,2822 Glover Rd,Durham,NC,27703,127000,3,1.0,Durham,1430,55756,1954,1050,89,,Sold,,,http://www.redfin.com/NC/Durham/2822-Glover-Rd-27703/home/43563726,TMLS,2128368,N,Y,35.955627,-78.8546536
PAST SALE,August-29-2017,Single Family Residential,208 Breedlove Ave,Durham,NC,27703-3504,141100,3,2.0,Durham,1615,38550,1957,997,87,,Sold,,,http://www.redfin.com/NC/Durham/208-Breedlove-Ave-27703/home/43560946,TMLS,2105614,N,Y,35.9866476,-78.8333499
PAST SALE,September-29-2017,Single Family Residential,508 Lightwood St,Durham,NC,27703,145000,4,3.0,Greenwood,1972,17990,1986,966,74,,Sold,,,http://www.redfin.com/NC/Durham/508-Lightwood-St-27703/home/43569100,TMLS,2145014,N,Y,35.9882921,-78.8097923
PAST SALE,October-12-2017,Townhouse,3101 Ivey Wood Ln,Durham,NC,27703-4794,135000,3,2.5,Amberlynn Valley,1540,1306,2005,953,88,82,Sold,,,http://www.redfin.com/NC/Durham/3101-Ivy-Wood-Ln-27703/home/43598933,TMLS,2138729,N,Y,35.9714354,-78.8467358
PAST SALE,,Multi-Family (2-4 Unit),626 Reservoir St,Durham,NC,27703,100000,4,2.0,,1652,10934,1968,,61,,,,,http://www.redfin.com/NC/Durham/626-Reservoir-St-27703/home/43535435,,,N,Y,35.9765275,-78.880942
PAST SALE,June-8-2017,Single Family Residential,3414 Woodland Park Rd,Durham,NC,27703,146000,2,2.0,Twin Lakes,1066,11761,1987,1079,137,,Sold,,,http://www.redfin.com/NC/Durham/3414-Woodland-Park-Rd-27703/home/43563784,TMLS,2120050,N,Y,35.9969842,-78.8316946
PAST SALE,,Multi-Family (2-4 Unit),1003 Alma St,Durham,NC,27703,140000,6,3.0,,2270,13591,1929,,62,,,,,http://www.redfin.com/NC/Durham/1003-Alma-St-27703/home/43527933,,,N,Y,35.9955952,-78.8759778
PAST SALE,February-5-2018,Vacant Land,6 Yadkin St,Durham,NC,27703,115000,,,Durham,,91519,,837,,,Sold,,,http://www.redfin.com/NC/Durham/6-Yadkin-St-27703/home/144478143,TMLS,2164329,N,Y,35.967528,-78.876662
PAST SALE,May-29-2019,Vacant Land,7326 Leesville Rd,Durham,NC,27703,115000,,,Durham,,80324,,359,,,Sold,,,http://www.redfin.com/NC/Durham/7326-Leesville-Rd-27703/home/43585886,TMLS,2180622,N,Y,35.925666,-78.762127
PAST SALE,August-10-2017,Single Family Residential,5 Eddy Trl,Durham,NC,27703-6294,131500,3,2.0,Foxwood Manor,1420,6882,2010,1016,93,39,Sold,,,http://www.redfin.com/NC/Durham/5-Eddy-Trl-27703/home/43612638,TMLS,2135307,N,Y,35.9545232,-78.8715929
PAST SALE,,Single Family Residential,3521 Angier Ave,Durham,NC,27703,115000,4,2.5,,2067,97705,1925,,56,,,,,http://www.redfin.com/NC/Durham/3521-Angier-Ave-27703/home/43558753,,,N,Y,35.9619289,-78.8549964
PAST SALE,December-7-2017,Single Family Residential,719 Quartz Dr,Durham,NC,27703,141999,2,2.0,Stone Hill Estates,966,7753,1999,897,147,12,Sold,,,http://www.redfin.com/NC/Durham/719-Quartz-Dr-27703/home/43564792,TMLS,2153716,N,Y,35.9926721,-78.8233325
PAST SALE,September-8-2017,Single Family Residential,1216 N Miami Blvd,Durham,NC,27703,134000,3,2.0,Alta Vista,1093,7535,1942,987,123,,Sold,,,http://www.redfin.com/NC/Durham/1216-N-Miami-Blvd-27703/home/43530692,TMLS,2143526,N,Y,35.9973297,-78.8729086
PAST SALE,May-7-2020,Vacant Land,633 & 631 Clayton Rd,Durham,NC,27703,115000,,,Durham,,333234,,15,,,Sold,,,http://www.redfin.com/NC/Durham/631-Clayton-Rd-27703/home/43566928,TMLS,2290169,N,Y,35.9985209,-78.831751
PAST SALE,August-4-2017,Single Family Residential,3302 Oriskony Way,Durham,NC,27703,144375,3,2.5,Lynn Hollow,1608,4835,2004,1022,90,20,Sold,,,http://www.redfin.com/NC/Durham/3302-Oriskony-Way-27703/home/43596521,TMLS,2140155,N,Y,35.9717292,-78.8425886
PAST SALE,,Single Family Residential,414 Gladstone Dr,Durham,NC,27703,150000,3,2.5,,1616,7667,2000,,93,,,,,http://www.redfin.com/NC/Durham/414-Gladstone-Dr-27703/home/43587838,,,N,Y,36.0018993,-78.8098366
PAST SALE,June-12-2017,Single Family Residential,57 N Engels Cir,Durham,NC,27703,119000,4,2.5,Greenwood,1456,15246,1988,1075,82,,Sold,,,http://www.redfin.com/NC/Durham/57-N-Engels-Cir-27703/home/43568328,TMLS,2125731,N,Y,35.9892908,-78.8105772
PAST SALE,August-10-2017,Single Family Residential,2717 Rochelle St,Durham,NC,27703,147000,3,2.0,Durham,1324,15246,1972,1016,111,,Sold,,,http://www.redfin.com/NC/Durham/2717-Rochelle-St-27703/home/43541789,TMLS,2123590,N,Y,35.9906694,-78.8503188
PAST SALE,November-17-2017,Single Family Residential,2728 Holloway St,Durham,NC,27703,112000,3,2.0,Durham,1304,30056,1945,917,86,,Sold,,,http://www.redfin.com/NC/Durham/2728-Holloway-St-27703/home/43541306,TMLS,2101959,N,Y,35.9879736,-78.8502303
PAST SALE,July-12-2017,Single Family Residential,222 Ruby Ridge Rd,Durham,NC,27703,147000,3,2.0,Hickory Glen,1036,14810,2013,1045,142,,Sold,,,http://www.redfin.com/NC/Durham/222-Ruby-Ridge-Rd-27703/home/43586270,TMLS,2131262,N,Y,35.9841041,-78.8483725
