SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-29-2019,Single Family Residential,4915 Tyne Dr,Durham,NC,27703-2868,225000,4,3.0,Greenwood,2080,13634,1985,389,108,,Sold,,,http://www.redfin.com/NC/Durham/4915-Tyne-Dr-27703/home/43568935,TMLS,2240726,N,Y,35.9944365,-78.8089405
PAST SALE,June-1-2017,Single Family Residential,12301 Kendall Ridge Ct,Durham,NC,27703,223000,4,2.5,Bennington,2009,10280,2004,1086,111,23,Sold,,,http://www.redfin.com/NC/Durham/12301-Kendall-Ridge-Ct-27703/home/43605153,TMLS,2120410,N,Y,35.9289452,-78.753222
PAST SALE,July-7-2017,Single Family Residential,5 Venetia Cv,Durham,NC,27703,225000,4,2.5,Grove Park,2222,10236,1999,1050,101,52,Sold,,,http://www.redfin.com/NC/Durham/5-Venetia-Cv-27703/home/43568221,TMLS,2121901,N,Y,35.971934,-78.8166954
PAST SALE,September-15-2017,Single Family Residential,4 Artis Ln,Durham,NC,27703,205000,4,2.5,Laurel Glen,1837,12196,2002,980,112,,Sold,,,http://www.redfin.com/NC/Durham/4-Artis-Ln-27703/home/43591493,TMLS,2142437,N,Y,35.9517836,-78.8441422
PAST SALE,July-10-2017,Single Family Residential,3006 Skybrook Ln,Durham,NC,27703,220000,4,2.5,Bradbury,2260,5357,2005,1047,97,19,Sold,,,http://www.redfin.com/NC/Durham/3006-Skybrook-Ln-27703/home/43595713,TMLS,2131944,N,Y,35.9258235,-78.8320928
PAST SALE,March-21-2018,Single Family Residential,1156 Fiske St,Durham,NC,27703,202000,4,2.0,Durham,1408,11761,1959,793,143,,Sold,,,http://www.redfin.com/NC/Durham/1156-Fiske-St-27703/home/43535932,TMLS,2169540,N,Y,35.998372,-78.8653129
PAST SALE,August-9-2017,Single Family Residential,4306 Cottendale Dr,Durham,NC,27703,210000,4,2.5,Wood Hollow,2132,17424,1996,1017,98,,Sold,,,http://www.redfin.com/NC/Durham/4306-Cottendale-Dr-27703/home/43568441,TMLS,2107966,N,Y,35.9373439,-78.8335085
PAST SALE,May-14-2018,Single Family Residential,731 Big Twig Ln,Durham,NC,27703,211000,4,2.5,South Adams Park,2199,6316,2006,739,96,31,Sold,,,http://www.redfin.com/NC/Durham/731-Big-Twig-Ln-27703/home/43603130,TMLS,2181160,N,Y,35.9832849,-78.8553171
PAST SALE,May-14-2018,Single Family Residential,4 Cornstalk Ct,Durham,NC,27003,217500,4,2.5,Ganyard Farm,2116,5662,2006,739,103,35,Sold,,,http://www.redfin.com/NC/Durham/4-Cornstalk-Ct-27703/home/43597272,TMLS,2181912,N,Y,35.9823869,-78.8372247
PAST SALE,November-20-2017,Single Family Residential,3510 Portico Ln,Durham,NC,27703-2689,207000,4,2.5,Stone Hill Estates,2177,9844,2008,914,95,10,Sold,,,http://www.redfin.com/NC/Durham/3510-Portico-Ln-27703/home/43603801,TMLS,2154405,N,Y,35.9939742,-78.8204343
PAST SALE,May-9-2018,Single Family Residential,606 Bellmeade Bay Dr,Durham,NC,27703,225000,4,2.5,Grove Park,1904,7840,1998,744,118,52,Sold,,,http://www.redfin.com/NC/Durham/606-Bellmeade-Bay-Dr-27703/home/43568913,TMLS,2177603,N,Y,35.9736571,-78.819837
PAST SALE,,Single Family Residential,313 Pebble Way,Durham,NC,27703,222000,3,2.5,,1656,7884,1997,,134,,,,,http://www.redfin.com/NC/Durham/313-Pebble-Way-27703/home/43565148,,,N,Y,35.98918,-78.8219166
PAST SALE,,Single Family Residential,808 Pebblestone Dr,Durham,NC,27703,205000,4,2.5,,2128,7100,2002,,96,,,,,http://www.redfin.com/NC/Durham/808-Pebblestone-Dr-27703/home/43600066,,,N,Y,36.008461,-78.8060295
PAST SALE,,Single Family Residential,1108 Lady Banks Dr,Durham,NC,27703,222000,4,3.0,,1814,5924,1998,,122,,,,,http://www.redfin.com/NC/Durham/1108-Lady-Banks-Dr-27703/home/43560147,,,N,Y,35.9697228,-78.8387731
PAST SALE,July-18-2017,Single Family Residential,607 Southshore Pkwy,Durham,NC,27703,224900,4,2.5,Grove Park,2013,10018,1999,1039,112,52,Sold,,,http://www.redfin.com/NC/Durham/607-Southshore-Pkwy-27703/home/43567706,TMLS,2127023,N,Y,35.9718092,-78.8153679
PAST SALE,October-2-2017,Single Family Residential,1402 Bungalow Ave,Durham,NC,27703,220000,4,2.5,Laurel Glen,1750,15246,2017,963,126,,Sold,,,http://www.redfin.com/NC/Durham/1402-Bungalow-Ave-27703/home/43598274,TMLS,2144177,N,Y,35.9545401,-78.8439489
PAST SALE,September-26-2017,Single Family Residential,14 Pumpkin Pl,Durham,NC,27703,222000,4,2.5,Ganyard Farm,2566,5227,2010,969,87,33,Sold,,,http://www.redfin.com/NC/Durham/2-Pumpkin-Pl-27703/home/43602668,TMLS,2142100,N,Y,35.9830143,-78.8347923
